"Student has a A grade\n",STRING_LITERAL, line no: 72,util,SIMPLE_NAME, line no: 51, 0.004603507692307693, insert, 0.6153846153846154, 0.0, 0.08
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,value=i; ,EXPRESSION_STATEMENT, line no: 7, 0.004501085043566113, insert, 0.025477707006369428, 0.0, 0.08064516129032258
format,SIMPLE_NAME, line no: 78,Scanner,SIMPLE_NAME, line no: 51, 0.0044714285714285715, insert, 0.5, 0.0, 0.14285714285714285
"Student has a C grade\n",STRING_LITERAL, line no: 76,Scanner,SIMPLE_NAME, line no: 51, 0.004465466666666667, insert, 0.5333333333333333, 0.0, 0.12
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,out,SIMPLE_NAME, line no: 56, 0.004464979654142813, insert, 0.33540372670807456, 0.0, 0.02857142857142857
String,SIMPLE_NAME, line no: 72,i,SIMPLE_NAME, line no: 7, 0.004454230769230769, insert, 0.46153846153846156, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 78,grade_92b7dd12_002,SIMPLE_NAME, line no: 48, 0.004434166666666667, insert, 0.625, 0.0, 0.05555555555555555
format,SIMPLE_NAME, line no: 62,java,SIMPLE_NAME, line no: 44, 0.004417323877867068, insert, 0.012422360248447204, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 62,util,SIMPLE_NAME, line no: 44, 0.004417323877867068, insert, 0.012422360248447204, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 63,java,SIMPLE_NAME, line no: 44, 0.004417323877867068, insert, 0.012422360248447204, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 63,util,SIMPLE_NAME, line no: 44, 0.004417323877867068, insert, 0.012422360248447204, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 69,java,SIMPLE_NAME, line no: 44, 0.004417323877867068, insert, 0.012422360248447204, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 69,util,SIMPLE_NAME, line no: 44, 0.004417323877867068, insert, 0.012422360248447204, 0.0, 0.16666666666666666
scanner,SIMPLE_NAME, line no: 64,score.value,QUALIFIED_NAME, line no: 70, 0.004353527886896267, insert, 0.99375, 0.0, 0.36363636363636365
scanner,SIMPLE_NAME, line no: 65,score.value,QUALIFIED_NAME, line no: 70, 0.004353527886896267, insert, 0.99375, 0.0, 0.36363636363636365
scanner,SIMPLE_NAME, line no: 66,score.value,QUALIFIED_NAME, line no: 70, 0.004353527886896267, insert, 0.99375, 0.0, 0.36363636363636365
scanner,SIMPLE_NAME, line no: 67,score.value,QUALIFIED_NAME, line no: 70, 0.004353527886896267, insert, 0.99375, 0.0, 0.36363636363636365
scanner,SIMPLE_NAME, line no: 70,score.value,QUALIFIED_NAME, line no: 70, 0.004353527886896267, insert, 0.99375, 0.0, 0.36363636363636365
"Student has a B grade\n",STRING_LITERAL, line no: 74,java,SIMPLE_NAME, line no: 51, 0.004328342857142857, insert, 0.5714285714285714, 0.0, 0.08
"Student has a B grade\n",STRING_LITERAL, line no: 74,util,SIMPLE_NAME, line no: 51, 0.004328342857142857, insert, 0.5714285714285714, 0.0, 0.08
"Student has a D grade\n",STRING_LITERAL, line no: 78,Scanner,SIMPLE_NAME, line no: 51, 0.004256800000000001, insert, 0.5, 0.0, 0.12
String,SIMPLE_NAME, line no: 74,i,SIMPLE_NAME, line no: 7, 0.004247857142857143, insert, 0.42857142857142855, 0.0, 0.16666666666666666
"Student has a A grade\n",STRING_LITERAL, line no: 72,in,SIMPLE_NAME, line no: 53, 0.004227907692307693, insert, 0.6153846153846154, 0.0, 0.04
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,value=i; ,EXPRESSION_STATEMENT, line no: 7, 0.004123895311292223, insert, 0.025477707006369428, 0.0, 0.07246376811594203
"Student has a C grade\n",STRING_LITERAL, line no: 76,java,SIMPLE_NAME, line no: 51, 0.004089866666666667, insert, 0.5333333333333333, 0.0, 0.08
"Student has a C grade\n",STRING_LITERAL, line no: 76,util,SIMPLE_NAME, line no: 51, 0.004089866666666667, insert, 0.5333333333333333, 0.0, 0.08
String,SIMPLE_NAME, line no: 76,i,SIMPLE_NAME, line no: 7, 0.004069000000000001, insert, 0.4, 0.0, 0.16666666666666666
scanner,SIMPLE_NAME, line no: 64,A.value,QUALIFIED_NAME, line no: 64, 0.004022932508679179, insert, 0.99375, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 64,B.value,QUALIFIED_NAME, line no: 65, 0.004022932508679179, insert, 0.99375, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 64,C.value,QUALIFIED_NAME, line no: 66, 0.004022932508679179, insert, 0.99375, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 64,D.value,QUALIFIED_NAME, line no: 67, 0.004022932508679179, insert, 0.99375, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 65,A.value,QUALIFIED_NAME, line no: 64, 0.004022932508679179, insert, 0.99375, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 65,B.value,QUALIFIED_NAME, line no: 65, 0.004022932508679179, insert, 0.99375, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 65,C.value,QUALIFIED_NAME, line no: 66, 0.004022932508679179, insert, 0.99375, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 65,D.value,QUALIFIED_NAME, line no: 67, 0.004022932508679179, insert, 0.99375, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 66,A.value,QUALIFIED_NAME, line no: 64, 0.004022932508679179, insert, 0.99375, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 66,B.value,QUALIFIED_NAME, line no: 65, 0.004022932508679179, insert, 0.99375, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 66,C.value,QUALIFIED_NAME, line no: 66, 0.004022932508679179, insert, 0.99375, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 66,D.value,QUALIFIED_NAME, line no: 67, 0.004022932508679179, insert, 0.99375, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 67,A.value,QUALIFIED_NAME, line no: 64, 0.004022932508679179, insert, 0.99375, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 67,B.value,QUALIFIED_NAME, line no: 65, 0.004022932508679179, insert, 0.99375, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 67,C.value,QUALIFIED_NAME, line no: 66, 0.004022932508679179, insert, 0.99375, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 67,D.value,QUALIFIED_NAME, line no: 67, 0.004022932508679179, insert, 0.99375, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 70,A.value,QUALIFIED_NAME, line no: 64, 0.004022932508679179, insert, 0.99375, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 70,B.value,QUALIFIED_NAME, line no: 65, 0.004022932508679179, insert, 0.99375, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 70,C.value,QUALIFIED_NAME, line no: 66, 0.004022932508679179, insert, 0.99375, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 70,D.value,QUALIFIED_NAME, line no: 67, 0.004022932508679179, insert, 0.99375, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 64,java,SIMPLE_NAME, line no: 44, 0.0040049181216346656, insert, 0.0125, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 65,java,SIMPLE_NAME, line no: 44, 0.0040049181216346656, insert, 0.0125, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 66,java,SIMPLE_NAME, line no: 44, 0.0040049181216346656, insert, 0.0125, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 67,java,SIMPLE_NAME, line no: 44, 0.0040049181216346656, insert, 0.0125, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 70,java,SIMPLE_NAME, line no: 44, 0.0040049181216346656, insert, 0.0125, 0.0, 0.14285714285714285
"Student has a B grade\n",STRING_LITERAL, line no: 74,in,SIMPLE_NAME, line no: 53, 0.003952742857142857, insert, 0.5714285714285714, 0.0, 0.04
format,SIMPLE_NAME, line no: 62,score.value,QUALIFIED_NAME, line no: 70, 0.003950375207825918, insert, 0.9875776397515528, 0.0, 0.2727272727272727
format,SIMPLE_NAME, line no: 63,score.value,QUALIFIED_NAME, line no: 70, 0.003950375207825918, insert, 0.9875776397515528, 0.0, 0.2727272727272727
format,SIMPLE_NAME, line no: 69,score.value,QUALIFIED_NAME, line no: 70, 0.003950375207825918, insert, 0.9875776397515528, 0.0, 0.2727272727272727
scanner,SIMPLE_NAME, line no: 64,in,SIMPLE_NAME, line no: 53, 0.003931143314130869, insert, 0.11875, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 65,in,SIMPLE_NAME, line no: 53, 0.003931143314130869, insert, 0.11875, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 66,in,SIMPLE_NAME, line no: 53, 0.003931143314130869, insert, 0.11875, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 67,in,SIMPLE_NAME, line no: 53, 0.003931143314130869, insert, 0.11875, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 70,in,SIMPLE_NAME, line no: 53, 0.003931143314130869, insert, 0.11875, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 62,Scanner,SIMPLE_NAME, line no: 44, 0.003922436970388184, insert, 0.006211180124223602, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 63,Scanner,SIMPLE_NAME, line no: 44, 0.003922436970388184, insert, 0.006211180124223602, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 69,Scanner,SIMPLE_NAME, line no: 44, 0.003922436970388184, insert, 0.006211180124223602, 0.0, 0.14285714285714285
String,SIMPLE_NAME, line no: 78,i,SIMPLE_NAME, line no: 7, 0.0039125, insert, 0.375, 0.0, 0.16666666666666666
"Student has a D grade\n",STRING_LITERAL, line no: 78,java,SIMPLE_NAME, line no: 51, 0.0038812, insert, 0.5, 0.0, 0.08
"Student has a D grade\n",STRING_LITERAL, line no: 78,util,SIMPLE_NAME, line no: 51, 0.0038812, insert, 0.5, 0.0, 0.08
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,value=i; ,EXPRESSION_STATEMENT, line no: 7, 0.0038566294438524386, insert, 0.025477707006369428, 0.0, 0.06666666666666667
output+=(String.format("Student has a A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,output+=(String.format("Student has a A grade\n")); ,EXPRESSION_STATEMENT, line no: 72, 0.00375, insert, 1.0, 1.0, 1.0
output+=(String.format("Student has a B grade\n")); ,EXPRESSION_STATEMENT, line no: 74,output+=(String.format("Student has a B grade\n")); ,EXPRESSION_STATEMENT, line no: 74, 0.00375, insert, 1.0, 1.0, 1.0
output+=(String.format("Student has a C grade\n")); ,EXPRESSION_STATEMENT, line no: 76,output+=(String.format("Student has a C grade\n")); ,EXPRESSION_STATEMENT, line no: 76, 0.00375, insert, 1.0, 1.0, 1.0
output+=(String.format("Student has a D grade\n")); ,EXPRESSION_STATEMENT, line no: 78,output+=(String.format("Student has a D grade\n")); ,EXPRESSION_STATEMENT, line no: 78, 0.00375, insert, 1.0, 1.0, 1.0
"Student has a C grade\n",STRING_LITERAL, line no: 76,in,SIMPLE_NAME, line no: 53, 0.003714266666666667, insert, 0.5333333333333333, 0.0, 0.04
output+=(String.format("Student has a A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,output+=(String.format("Student has a B grade\n")); ,EXPRESSION_STATEMENT, line no: 74, 0.003706730769230769, insert, 1.0, 1.0, 0.9807692307692307
output+=(String.format("Student has a A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,output+=(String.format("Student has a C grade\n")); ,EXPRESSION_STATEMENT, line no: 76, 0.003706730769230769, insert, 1.0, 1.0, 0.9807692307692307
output+=(String.format("Student has a A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,output+=(String.format("Student has a D grade\n")); ,EXPRESSION_STATEMENT, line no: 78, 0.003706730769230769, insert, 1.0, 1.0, 0.9807692307692307
output+=(String.format("Student has a B grade\n")); ,EXPRESSION_STATEMENT, line no: 74,output+=(String.format("Student has a C grade\n")); ,EXPRESSION_STATEMENT, line no: 76, 0.003706730769230769, insert, 1.0, 1.0, 0.9807692307692307
output+=(String.format("Student has a B grade\n")); ,EXPRESSION_STATEMENT, line no: 74,output+=(String.format("Student has a D grade\n")); ,EXPRESSION_STATEMENT, line no: 78, 0.003706730769230769, insert, 1.0, 1.0, 0.9807692307692307
output+=(String.format("Student has a C grade\n")); ,EXPRESSION_STATEMENT, line no: 76,output+=(String.format("Student has a D grade\n")); ,EXPRESSION_STATEMENT, line no: 78, 0.003706730769230769, insert, 1.0, 1.0, 0.9807692307692307
nextFloat,SIMPLE_NAME, line no: 64,score.value,QUALIFIED_NAME, line no: 70, 0.0035821386710563966, insert, 0.99375, 0.0, 0.18181818181818182
nextFloat,SIMPLE_NAME, line no: 65,score.value,QUALIFIED_NAME, line no: 70, 0.0035821386710563966, insert, 0.99375, 0.0, 0.18181818181818182
nextFloat,SIMPLE_NAME, line no: 66,score.value,QUALIFIED_NAME, line no: 70, 0.0035821386710563966, insert, 0.99375, 0.0, 0.18181818181818182
nextFloat,SIMPLE_NAME, line no: 67,score.value,QUALIFIED_NAME, line no: 70, 0.0035821386710563966, insert, 0.99375, 0.0, 0.18181818181818182
nextFloat,SIMPLE_NAME, line no: 70,score.value,QUALIFIED_NAME, line no: 70, 0.0035821386710563966, insert, 0.99375, 0.0, 0.18181818181818182
output+=(String.format("Student has a D grade\n")); ,EXPRESSION_STATEMENT, line no: 78,output+=(String.format("Student has a C grade\n")); ,EXPRESSION_STATEMENT, line no: 76, 0.003581730769230769, insert, 0.9166666666666666, 1.0, 0.9807692307692307
output+=(String.format("Student has a C grade\n")); ,EXPRESSION_STATEMENT, line no: 76,output+=(String.format("Student has a B grade\n")); ,EXPRESSION_STATEMENT, line no: 74, 0.0035703671328671323, insert, 0.9090909090909091, 1.0, 0.9807692307692307
output+=(String.format("Student has a B grade\n")); ,EXPRESSION_STATEMENT, line no: 74,output+=(String.format("Student has a A grade\n")); ,EXPRESSION_STATEMENT, line no: 72, 0.003556730769230769, insert, 0.9, 1.0, 0.9807692307692307
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,if (score.value >= D.value) {   output+=(String.format("Student has a D grade\n")); }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 77, 0.0035487809696815487, insert, 1.0, 1.0, 0.3291139240506329
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,if (score.value >= D.value) {   output+=(String.format("Student has a D grade\n")); }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 77, 0.0035262251584335736, insert, 1.0, 1.0, 0.3227848101265823
"Student has a D grade\n",STRING_LITERAL, line no: 78,in,SIMPLE_NAME, line no: 53, 0.0035056, insert, 0.5, 0.0, 0.04
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,Scanner,SIMPLE_NAME, line no: 44, 0.0035008666417950625, insert, 0.006211180124223602, 0.0, 0.11904761904761904
output+=(String.format("Student has a D grade\n")); ,EXPRESSION_STATEMENT, line no: 78,output+=(String.format("Student has a B grade\n")); ,EXPRESSION_STATEMENT, line no: 74, 0.003456730769230769, insert, 0.8333333333333334, 1.0, 0.9807692307692307
nextFloat,SIMPLE_NAME, line no: 64,java,SIMPLE_NAME, line no: 44, 0.0034428243501771687, insert, 0.0125, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,java,SIMPLE_NAME, line no: 44, 0.0034428243501771687, insert, 0.0125, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,java,SIMPLE_NAME, line no: 44, 0.0034428243501771687, insert, 0.0125, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,java,SIMPLE_NAME, line no: 44, 0.0034428243501771687, insert, 0.0125, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,java,SIMPLE_NAME, line no: 44, 0.0034428243501771687, insert, 0.0125, 0.0, 0.1111111111111111
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,if (score.value >= D.value) {   output+=(String.format("Student has a D grade\n")); }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 77, 0.0034360019134416693, insert, 1.0, 1.0, 0.2974683544303797
output+=(String.format("Student has a C grade\n")); ,EXPRESSION_STATEMENT, line no: 76,output+=(String.format("Student has a A grade\n")); ,EXPRESSION_STATEMENT, line no: 72, 0.0034340034965034964, insert, 0.8181818181818182, 1.0, 0.9807692307692307
format,SIMPLE_NAME, line no: 62,A.value,QUALIFIED_NAME, line no: 64, 0.00339938291079744, insert, 0.9875776397515528, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 62,B.value,QUALIFIED_NAME, line no: 65, 0.00339938291079744, insert, 0.9875776397515528, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 62,C.value,QUALIFIED_NAME, line no: 66, 0.00339938291079744, insert, 0.9875776397515528, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 62,D.value,QUALIFIED_NAME, line no: 67, 0.00339938291079744, insert, 0.9875776397515528, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 63,A.value,QUALIFIED_NAME, line no: 64, 0.00339938291079744, insert, 0.9875776397515528, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 63,B.value,QUALIFIED_NAME, line no: 65, 0.00339938291079744, insert, 0.9875776397515528, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 63,C.value,QUALIFIED_NAME, line no: 66, 0.00339938291079744, insert, 0.9875776397515528, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 63,D.value,QUALIFIED_NAME, line no: 67, 0.00339938291079744, insert, 0.9875776397515528, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 69,A.value,QUALIFIED_NAME, line no: 64, 0.00339938291079744, insert, 0.9875776397515528, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 69,B.value,QUALIFIED_NAME, line no: 65, 0.00339938291079744, insert, 0.9875776397515528, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 69,C.value,QUALIFIED_NAME, line no: 66, 0.00339938291079744, insert, 0.9875776397515528, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 69,D.value,QUALIFIED_NAME, line no: 67, 0.00339938291079744, insert, 0.9875776397515528, 0.0, 0.14285714285714285
String,SIMPLE_NAME, line no: 62,i,SIMPLE_NAME, line no: 7, 0.0033908917734664216, insert, 0.037267080745341616, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 63,i,SIMPLE_NAME, line no: 7, 0.0033908917734664216, insert, 0.037267080745341616, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 69,i,SIMPLE_NAME, line no: 7, 0.0033908917734664216, insert, 0.037267080745341616, 0.0, 0.16666666666666666
nextFloat,SIMPLE_NAME, line no: 64,in,SIMPLE_NAME, line no: 53, 0.003369049542673372, insert, 0.11875, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,in,SIMPLE_NAME, line no: 53, 0.003369049542673372, insert, 0.11875, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,in,SIMPLE_NAME, line no: 53, 0.003369049542673372, insert, 0.11875, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,in,SIMPLE_NAME, line no: 53, 0.003369049542673372, insert, 0.11875, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,in,SIMPLE_NAME, line no: 53, 0.003369049542673372, insert, 0.11875, 0.0, 0.1111111111111111
output+=(String.format("Student has a D grade\n")); ,EXPRESSION_STATEMENT, line no: 78,output+=(String.format("Student has a A grade\n")); ,EXPRESSION_STATEMENT, line no: 72, 0.003331730769230769, insert, 0.75, 1.0, 0.9807692307692307
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,score.value,QUALIFIED_NAME, line no: 70, 0.0033236214699560243, insert, 0.9875776397515528, 0.0, 0.125
output+=(String.format("Student has a A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 80, 0.0033, insert, 1.0, 1.0, 0.8
output+=(String.format("Student has a B grade\n")); ,EXPRESSION_STATEMENT, line no: 74,output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 80, 0.0033, insert, 1.0, 1.0, 0.8
output+=(String.format("Student has a C grade\n")); ,EXPRESSION_STATEMENT, line no: 76,output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 80, 0.0033, insert, 1.0, 1.0, 0.8
output+=(String.format("Student has a D grade\n")); ,EXPRESSION_STATEMENT, line no: 78,output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 80, 0.0033, insert, 1.0, 1.0, 0.8
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,score.value,QUALIFIED_NAME, line no: 70, 0.003298367656342219, insert, 0.9875776397515528, 0.0, 0.11904761904761904
nextFloat,SIMPLE_NAME, line no: 64,A.value,QUALIFIED_NAME, line no: 64, 0.003282153976007558, insert, 0.99375, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 64,B.value,QUALIFIED_NAME, line no: 65, 0.003282153976007558, insert, 0.99375, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 64,C.value,QUALIFIED_NAME, line no: 66, 0.003282153976007558, insert, 0.99375, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 64,D.value,QUALIFIED_NAME, line no: 67, 0.003282153976007558, insert, 0.99375, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,A.value,QUALIFIED_NAME, line no: 64, 0.003282153976007558, insert, 0.99375, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,B.value,QUALIFIED_NAME, line no: 65, 0.003282153976007558, insert, 0.99375, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,C.value,QUALIFIED_NAME, line no: 66, 0.003282153976007558, insert, 0.99375, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,D.value,QUALIFIED_NAME, line no: 67, 0.003282153976007558, insert, 0.99375, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,A.value,QUALIFIED_NAME, line no: 64, 0.003282153976007558, insert, 0.99375, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,B.value,QUALIFIED_NAME, line no: 65, 0.003282153976007558, insert, 0.99375, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,C.value,QUALIFIED_NAME, line no: 66, 0.003282153976007558, insert, 0.99375, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,D.value,QUALIFIED_NAME, line no: 67, 0.003282153976007558, insert, 0.99375, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,A.value,QUALIFIED_NAME, line no: 64, 0.003282153976007558, insert, 0.99375, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,B.value,QUALIFIED_NAME, line no: 65, 0.003282153976007558, insert, 0.99375, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,C.value,QUALIFIED_NAME, line no: 66, 0.003282153976007558, insert, 0.99375, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,D.value,QUALIFIED_NAME, line no: 67, 0.003282153976007558, insert, 0.99375, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,A.value,QUALIFIED_NAME, line no: 64, 0.003282153976007558, insert, 0.99375, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,B.value,QUALIFIED_NAME, line no: 65, 0.003282153976007558, insert, 0.99375, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,C.value,QUALIFIED_NAME, line no: 66, 0.003282153976007558, insert, 0.99375, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,D.value,QUALIFIED_NAME, line no: 67, 0.003282153976007558, insert, 0.99375, 0.0, 0.1111111111111111
score.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,if (true) return; ,IF_STATEMENT, line no: 82, 0.003239834706527454, insert, 1.0, 0.0, 0.24242424242424243
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,Scanner,SIMPLE_NAME, line no: 44, 0.0032373851864243605, insert, 0.006211180124223602, 0.0, 0.10416666666666667
A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,if (true) return; ,IF_STATEMENT, line no: 82, 0.003236110758588917, insert, 1.0, 0.0, 0.2413793103448276
B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,if (true) return; ,IF_STATEMENT, line no: 82, 0.003236110758588917, insert, 1.0, 0.0, 0.2413793103448276
C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,if (true) return; ,IF_STATEMENT, line no: 82, 0.003236110758588917, insert, 1.0, 0.0, 0.2413793103448276
D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,if (true) return; ,IF_STATEMENT, line no: 82, 0.003236110758588917, insert, 1.0, 0.0, 0.2413793103448276
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,if (score.value >= C.value) {   output+=(String.format("Student has a C grade\n")); }  else if (score.value >= D.value) {   output+=(String.format("Student has a D grade\n")); }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 75, 0.0032026846018926064, insert, 1.0, 1.0, 0.232
String,SIMPLE_NAME, line no: 62,score.value,QUALIFIED_NAME, line no: 70, 0.0031789859919860485, insert, 0.9875776397515528, 0.0, 0.09090909090909091
String,SIMPLE_NAME, line no: 63,score.value,QUALIFIED_NAME, line no: 70, 0.0031789859919860485, insert, 0.9875776397515528, 0.0, 0.09090909090909091
String,SIMPLE_NAME, line no: 69,score.value,QUALIFIED_NAME, line no: 70, 0.0031789859919860485, insert, 0.9875776397515528, 0.0, 0.09090909090909091
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,if (score.value >= C.value) {   output+=(String.format("Student has a C grade\n")); }  else if (score.value >= D.value) {   output+=(String.format("Student has a D grade\n")); }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 75, 0.0031741740564751645, insert, 1.0, 1.0, 0.224
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,score.value,QUALIFIED_NAME, line no: 70, 0.0031569463001049096, insert, 0.9875776397515528, 0.0, 0.08571428571428572
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,if (score.value >= C.value) {   output+=(String.format("Student has a C grade\n")); }  else if (score.value >= D.value) {   output+=(String.format("Student has a D grade\n")); }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 75, 0.00308864242022284, insert, 1.0, 1.0, 0.2
