output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,mainClass.scanner=new java.util.Scanner(args[0]); ,EXPRESSION_STATEMENT, line no: 51, 0.006516547475270736, insert, 0.06403940886699508, 0.0, 0.24
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,output,SIMPLE_NAME, line no: 49, 0.0064773160873933654, insert, 0.2463768115942029, 0.0, 0.07142857142857142
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,String,SIMPLE_NAME, line no: 49, 0.006455295656582191, insert, 0.2463768115942029, 0.0, 0.0625
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,format,SIMPLE_NAME, line no: 62, 0.006455295656582191, insert, 1.0, 0.0, 0.0625
A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,output+=(String.format("Student has an D grade\n")); ,EXPRESSION_STATEMENT, line no: 84, 0.00643050272095919, insert, 0.07881773399014778, 0.0, 0.22641509433962265
B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,output+=(String.format("Student has an D grade\n")); ,EXPRESSION_STATEMENT, line no: 84, 0.00643050272095919, insert, 0.07881773399014778, 0.0, 0.22641509433962265
C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,output+=(String.format("Student has an D grade\n")); ,EXPRESSION_STATEMENT, line no: 84, 0.00643050272095919, insert, 0.07881773399014778, 0.0, 0.22641509433962265
D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,output+=(String.format("Student has an D grade\n")); ,EXPRESSION_STATEMENT, line no: 84, 0.00643050272095919, insert, 0.07881773399014778, 0.0, 0.22641509433962265
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,FloatObj,SIMPLE_NAME, line no: 60, 0.00642029208159333, insert, 0.9806763285024155, 0.0, 0.07142857142857142
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,value,SIMPLE_NAME, line no: 7, 0.006398271650782154, insert, 0.028985507246376812, 0.0, 0.0625
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,grade,SIMPLE_NAME, line no: 61, 0.006398271650782154, insert, 0.9806763285024155, 0.0, 0.0625
A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 80, 0.006354799334861713, insert, 0.07389162561576355, 0.0, 0.22641509433962265
B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 80, 0.006354799334861713, insert, 0.07389162561576355, 0.0, 0.22641509433962265
C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 80, 0.006354799334861713, insert, 0.07389162561576355, 0.0, 0.22641509433962265
D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 80, 0.006354799334861713, insert, 0.07389162561576355, 0.0, 0.22641509433962265
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,output,SIMPLE_NAME, line no: 49, 0.006350844988815428, insert, 0.2463768115942029, 0.0, 0.05714285714285714
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,grade,SIMPLE_NAME, line no: 61, 0.006350844988815428, insert, 0.9806763285024155, 0.0, 0.05714285714285714
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,FloatObj,SIMPLE_NAME, line no: 60, 0.006293820983015393, insert, 0.9806763285024155, 0.0, 0.05714285714285714
grade.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 88, 0.006287166215395383, insert, 0.059113300492610835, 0.0, 0.23333333333333334
A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,output+=(String.format("Student has an B grade\n")); ,EXPRESSION_STATEMENT, line no: 76, 0.006279095948764238, insert, 0.06896551724137931, 0.0, 0.22641509433962265
B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,output+=(String.format("Student has an B grade\n")); ,EXPRESSION_STATEMENT, line no: 76, 0.006279095948764238, insert, 0.06896551724137931, 0.0, 0.22641509433962265
C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,output+=(String.format("Student has an B grade\n")); ,EXPRESSION_STATEMENT, line no: 76, 0.006279095948764238, insert, 0.06896551724137931, 0.0, 0.22641509433962265
D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,output+=(String.format("Student has an B grade\n")); ,EXPRESSION_STATEMENT, line no: 76, 0.006279095948764238, insert, 0.06896551724137931, 0.0, 0.22641509433962265
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,value,SIMPLE_NAME, line no: 7, 0.006266530923096804, insert, 0.028985507246376812, 0.0, 0.047619047619047616
A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,output+=(String.format("Student has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72, 0.006203392562666762, insert, 0.06403940886699508, 0.0, 0.22641509433962265
B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,output+=(String.format("Student has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72, 0.006203392562666762, insert, 0.06403940886699508, 0.0, 0.22641509433962265
C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,output+=(String.format("Student has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72, 0.006203392562666762, insert, 0.06403940886699508, 0.0, 0.22641509433962265
D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,output+=(String.format("Student has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72, 0.006203392562666762, insert, 0.06403940886699508, 0.0, 0.22641509433962265
"Student has an C grade\n",STRING_LITERAL, line no: 80,System,SIMPLE_NAME, line no: 53, 0.0061917075285574915, insert, 0.42105263157894735, 0.0, 0.11538461538461539
"Student has an C grade\n",STRING_LITERAL, line no: 80,println,SIMPLE_NAME, line no: 56, 0.0061917075285574915, insert, 0.5263157894736842, 0.0, 0.11538461538461539
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,mainClass.scanner=new java.util.Scanner(args[0]); ,EXPRESSION_STATEMENT, line no: 51, 0.0061893623246468705, insert, 0.06403940886699508, 0.0, 0.22580645161290322
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,FloatObj,SIMPLE_NAME, line no: 60, 0.006156810626222629, insert, 0.9806763285024155, 0.0, 0.041666666666666664
"Student has an C grade\n",STRING_LITERAL, line no: 80,args,SIMPLE_NAME, line no: 50, 0.0061469050138790735, insert, 0.5789473684210527, 0.0, 0.07692307692307693
format,SIMPLE_NAME, line no: 80,grade_1b31fa5c_003,SIMPLE_NAME, line no: 48, 0.006134957676631495, insert, 0.5263157894736842, 0.0, 0.1111111111111111
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,value,SIMPLE_NAME, line no: 7, 0.006097902791659554, insert, 0.028985507246376812, 0.0, 0.02857142857142857
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,A,SIMPLE_NAME, line no: 60, 0.006097902791659554, insert, 0.9806763285024155, 0.0, 0.02857142857142857
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,B,SIMPLE_NAME, line no: 60, 0.006097902791659554, insert, 0.9806763285024155, 0.0, 0.02857142857142857
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,C,SIMPLE_NAME, line no: 60, 0.006097902791659554, insert, 0.9806763285024155, 0.0, 0.02857142857142857
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,D,SIMPLE_NAME, line no: 61, 0.006097902791659554, insert, 0.9806763285024155, 0.0, 0.02857142857142857
format,SIMPLE_NAME, line no: 80,java,SIMPLE_NAME, line no: 51, 0.005940813446358347, insert, 0.42105263157894735, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 80,util,SIMPLE_NAME, line no: 51, 0.005940813446358347, insert, 0.42105263157894735, 0.0, 0.16666666666666666
grade.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,value=i; ,EXPRESSION_STATEMENT, line no: 7, 0.005891099863585407, insert, 0.019704433497536946, 0.0, 0.24242424242424243
"Student has an C grade\n",STRING_LITERAL, line no: 80,Scanner,SIMPLE_NAME, line no: 51, 0.0057705638905803545, insert, 0.42105263157894735, 0.0, 0.15384615384615385
"Student has an C grade\n",STRING_LITERAL, line no: 80,exec,SIMPLE_NAME, line no: 55, 0.005680958861223517, insert, 0.5263157894736842, 0.0, 0.07692307692307693
"Student has an C grade\n",STRING_LITERAL, line no: 80,out,SIMPLE_NAME, line no: 56, 0.005680958861223517, insert, 0.5263157894736842, 0.0, 0.07692307692307693
format,SIMPLE_NAME, line no: 80,Scanner,SIMPLE_NAME, line no: 51, 0.005624635699913504, insert, 0.42105263157894735, 0.0, 0.14285714285714285
A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 88, 0.005518776846506003, insert, 0.059113300492610835, 0.0, 0.2
B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 88, 0.005518776846506003, insert, 0.059113300492610835, 0.0, 0.2
C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 88, 0.005518776846506003, insert, 0.059113300492610835, 0.0, 0.2
D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 88, 0.005518776846506003, insert, 0.059113300492610835, 0.0, 0.2
String,SIMPLE_NAME, line no: 80,grade_1b31fa5c_003,SIMPLE_NAME, line no: 48, 0.00539720960159353, insert, 0.5263157894736842, 0.0, 0.05555555555555555
String,SIMPLE_NAME, line no: 62,println,SIMPLE_NAME, line no: 56, 0.005305269111039055, insert, 0.2560386473429952, 0.0, 0.42857142857142855
String,SIMPLE_NAME, line no: 63,println,SIMPLE_NAME, line no: 56, 0.005305269111039055, insert, 0.2560386473429952, 0.0, 0.42857142857142855
String,SIMPLE_NAME, line no: 69,println,SIMPLE_NAME, line no: 56, 0.005305269111039055, insert, 0.2560386473429952, 0.0, 0.42857142857142855
output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 80,output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 80, 0.005303300858899106, insert, 1.0, 1.0, 1.0
output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 80,output+=(String.format("Student has an D grade\n")); ,EXPRESSION_STATEMENT, line no: 84, 0.005243263490685154, insert, 1.0, 1.0, 0.9811320754716981
output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 80,output+=(String.format("Student has an B grade\n")); ,EXPRESSION_STATEMENT, line no: 76, 0.005101842134447845, insert, 0.9333333333333333, 1.0, 0.9811320754716981
String,SIMPLE_NAME, line no: 80,i,SIMPLE_NAME, line no: 7, 0.005008921141047233, insert, 0.3157894736842105, 0.0, 0.16666666666666666
output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 80,output+=(String.format("Student has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72, 0.004960420778210534, insert, 0.8666666666666667, 1.0, 0.9811320754716981
"Student has an C grade\n",STRING_LITERAL, line no: 80,java,SIMPLE_NAME, line no: 51, 0.0047490665559124035, insert, 0.42105263157894735, 0.0, 0.07692307692307693
"Student has an C grade\n",STRING_LITERAL, line no: 80,util,SIMPLE_NAME, line no: 51, 0.0047490665559124035, insert, 0.42105263157894735, 0.0, 0.07692307692307693
nextFloat,SIMPLE_NAME, line no: 64,mainClass,SIMPLE_NAME, line no: 48, 0.004498114476930503, insert, 0.24757281553398058, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 65,mainClass,SIMPLE_NAME, line no: 48, 0.004498114476930503, insert, 0.24757281553398058, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 66,mainClass,SIMPLE_NAME, line no: 48, 0.004498114476930503, insert, 0.24757281553398058, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 67,mainClass,SIMPLE_NAME, line no: 48, 0.004498114476930503, insert, 0.24757281553398058, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 70,mainClass,SIMPLE_NAME, line no: 48, 0.004498114476930503, insert, 0.24757281553398058, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 62,args,SIMPLE_NAME, line no: 50, 0.004490640456752829, insert, 0.2608695652173913, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 62,length,SIMPLE_NAME, line no: 50, 0.004490640456752829, insert, 0.2608695652173913, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 62,System,SIMPLE_NAME, line no: 53, 0.004490640456752829, insert, 0.09178743961352658, 0.0, 0.3333333333333333
format,SIMPLE_NAME, line no: 62,out,SIMPLE_NAME, line no: 56, 0.004490640456752829, insert, 0.2608695652173913, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 63,args,SIMPLE_NAME, line no: 50, 0.004490640456752829, insert, 0.2608695652173913, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 63,length,SIMPLE_NAME, line no: 50, 0.004490640456752829, insert, 0.2608695652173913, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 63,System,SIMPLE_NAME, line no: 53, 0.004490640456752829, insert, 0.09178743961352658, 0.0, 0.3333333333333333
format,SIMPLE_NAME, line no: 63,out,SIMPLE_NAME, line no: 56, 0.004490640456752829, insert, 0.2608695652173913, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 69,args,SIMPLE_NAME, line no: 50, 0.004490640456752829, insert, 0.2608695652173913, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 69,length,SIMPLE_NAME, line no: 50, 0.004490640456752829, insert, 0.2608695652173913, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 69,System,SIMPLE_NAME, line no: 53, 0.004490640456752829, insert, 0.09178743961352658, 0.0, 0.3333333333333333
format,SIMPLE_NAME, line no: 69,out,SIMPLE_NAME, line no: 56, 0.004490640456752829, insert, 0.2608695652173913, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 64,println,SIMPLE_NAME, line no: 56, 0.004469464066249417, insert, 0.25728155339805825, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 65,println,SIMPLE_NAME, line no: 56, 0.004469464066249417, insert, 0.25728155339805825, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 66,println,SIMPLE_NAME, line no: 56, 0.004469464066249417, insert, 0.25728155339805825, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 67,println,SIMPLE_NAME, line no: 56, 0.004469464066249417, insert, 0.25728155339805825, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 70,println,SIMPLE_NAME, line no: 56, 0.004469464066249417, insert, 0.25728155339805825, 0.0, 0.3333333333333333
output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 80,output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 88, 0.004242640687119285, insert, 0.8, 1.0, 0.8
"Student has an C grade\n",STRING_LITERAL, line no: 80,in,SIMPLE_NAME, line no: 53, 0.004238317888578428, insert, 0.42105263157894735, 0.0, 0.038461538461538464
output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 80,output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62, 0.004174210998617361, insert, 1.0, 1.0, 0.6451612903225806
scanner,SIMPLE_NAME, line no: 64,args,SIMPLE_NAME, line no: 50, 0.00407654414833738, insert, 0.2621359223300971, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 64,System,SIMPLE_NAME, line no: 53, 0.00407654414833738, insert, 0.09223300970873786, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 65,args,SIMPLE_NAME, line no: 50, 0.00407654414833738, insert, 0.2621359223300971, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 65,System,SIMPLE_NAME, line no: 53, 0.00407654414833738, insert, 0.09223300970873786, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 66,args,SIMPLE_NAME, line no: 50, 0.00407654414833738, insert, 0.2621359223300971, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 66,System,SIMPLE_NAME, line no: 53, 0.00407654414833738, insert, 0.09223300970873786, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 67,args,SIMPLE_NAME, line no: 50, 0.00407654414833738, insert, 0.2621359223300971, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 67,System,SIMPLE_NAME, line no: 53, 0.00407654414833738, insert, 0.09223300970873786, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 70,args,SIMPLE_NAME, line no: 50, 0.00407654414833738, insert, 0.2621359223300971, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 70,System,SIMPLE_NAME, line no: 53, 0.00407654414833738, insert, 0.09223300970873786, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 64,println,SIMPLE_NAME, line no: 56, 0.004047893737656294, insert, 0.25728155339805825, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 65,println,SIMPLE_NAME, line no: 56, 0.004047893737656294, insert, 0.25728155339805825, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 66,println,SIMPLE_NAME, line no: 56, 0.004047893737656294, insert, 0.25728155339805825, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 67,println,SIMPLE_NAME, line no: 56, 0.004047893737656294, insert, 0.25728155339805825, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 70,println,SIMPLE_NAME, line no: 56, 0.004047893737656294, insert, 0.25728155339805825, 0.0, 0.2857142857142857
format,SIMPLE_NAME, line no: 62,println,SIMPLE_NAME, line no: 56, 0.004040558125259688, insert, 0.2560386473429952, 0.0, 0.2857142857142857
format,SIMPLE_NAME, line no: 63,println,SIMPLE_NAME, line no: 56, 0.004040558125259688, insert, 0.2560386473429952, 0.0, 0.2857142857142857
format,SIMPLE_NAME, line no: 69,println,SIMPLE_NAME, line no: 56, 0.004040558125259688, insert, 0.2560386473429952, 0.0, 0.2857142857142857
output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 80,output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63, 0.0039659467292636795, insert, 1.0, 1.0, 0.5797101449275363
output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 80,output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68, 0.003860803025278549, insert, 1.0, 1.0, 0.5466666666666666
String,SIMPLE_NAME, line no: 62,util,SIMPLE_NAME, line no: 44, 0.003521232358152218, insert, 0.00966183574879227, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 63,util,SIMPLE_NAME, line no: 44, 0.003521232358152218, insert, 0.00966183574879227, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 69,util,SIMPLE_NAME, line no: 44, 0.003521232358152218, insert, 0.00966183574879227, 0.0, 0.3333333333333333
scanner,SIMPLE_NAME, line no: 64,mainClass,SIMPLE_NAME, line no: 48, 0.0035144503768798838, insert, 0.24757281553398058, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 64,length,SIMPLE_NAME, line no: 50, 0.0035144503768798838, insert, 0.2621359223300971, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 64,out,SIMPLE_NAME, line no: 56, 0.0035144503768798838, insert, 0.2621359223300971, 0.0, 0.2222222222222222
scanner,SIMPLE_NAME, line no: 65,mainClass,SIMPLE_NAME, line no: 48, 0.0035144503768798838, insert, 0.24757281553398058, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 65,length,SIMPLE_NAME, line no: 50, 0.0035144503768798838, insert, 0.2621359223300971, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 65,out,SIMPLE_NAME, line no: 56, 0.0035144503768798838, insert, 0.2621359223300971, 0.0, 0.2222222222222222
scanner,SIMPLE_NAME, line no: 66,mainClass,SIMPLE_NAME, line no: 48, 0.0035144503768798838, insert, 0.24757281553398058, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 66,length,SIMPLE_NAME, line no: 50, 0.0035144503768798838, insert, 0.2621359223300971, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 66,out,SIMPLE_NAME, line no: 56, 0.0035144503768798838, insert, 0.2621359223300971, 0.0, 0.2222222222222222
scanner,SIMPLE_NAME, line no: 67,mainClass,SIMPLE_NAME, line no: 48, 0.0035144503768798838, insert, 0.24757281553398058, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 67,length,SIMPLE_NAME, line no: 50, 0.0035144503768798838, insert, 0.2621359223300971, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 67,out,SIMPLE_NAME, line no: 56, 0.0035144503768798838, insert, 0.2621359223300971, 0.0, 0.2222222222222222
scanner,SIMPLE_NAME, line no: 70,mainClass,SIMPLE_NAME, line no: 48, 0.0035144503768798838, insert, 0.24757281553398058, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 70,length,SIMPLE_NAME, line no: 50, 0.0035144503768798838, insert, 0.2621359223300971, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 70,out,SIMPLE_NAME, line no: 56, 0.0035144503768798838, insert, 0.2621359223300971, 0.0, 0.2222222222222222
String,SIMPLE_NAME, line no: 62,mainClass,SIMPLE_NAME, line no: 48, 0.003506976356702209, insert, 0.2463768115942029, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 62,mainClass,SIMPLE_NAME, line no: 48, 0.003506976356702209, insert, 0.2463768115942029, 0.0, 0.2222222222222222
String,SIMPLE_NAME, line no: 63,mainClass,SIMPLE_NAME, line no: 48, 0.003506976356702209, insert, 0.2463768115942029, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 63,mainClass,SIMPLE_NAME, line no: 48, 0.003506976356702209, insert, 0.2463768115942029, 0.0, 0.2222222222222222
String,SIMPLE_NAME, line no: 69,mainClass,SIMPLE_NAME, line no: 48, 0.003506976356702209, insert, 0.2463768115942029, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 69,mainClass,SIMPLE_NAME, line no: 48, 0.003506976356702209, insert, 0.2463768115942029, 0.0, 0.2222222222222222
String,SIMPLE_NAME, line no: 62,in,SIMPLE_NAME, line no: 53, 0.0034927203552522, insert, 0.09178743961352658, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 63,in,SIMPLE_NAME, line no: 53, 0.0034927203552522, insert, 0.09178743961352658, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 69,in,SIMPLE_NAME, line no: 53, 0.0034927203552522, insert, 0.09178743961352658, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 64,exec,SIMPLE_NAME, line no: 55, 0.0034857999661987975, insert, 0.25728155339805825, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 65,exec,SIMPLE_NAME, line no: 55, 0.0034857999661987975, insert, 0.25728155339805825, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 66,exec,SIMPLE_NAME, line no: 55, 0.0034857999661987975, insert, 0.25728155339805825, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 67,exec,SIMPLE_NAME, line no: 55, 0.0034857999661987975, insert, 0.25728155339805825, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 70,exec,SIMPLE_NAME, line no: 55, 0.0034857999661987975, insert, 0.25728155339805825, 0.0, 0.2222222222222222
String,SIMPLE_NAME, line no: 62,Scanner,SIMPLE_NAME, line no: 44, 0.003071150026659077, insert, 0.004830917874396135, 0.0, 0.2857142857142857
String,SIMPLE_NAME, line no: 63,Scanner,SIMPLE_NAME, line no: 44, 0.003071150026659077, insert, 0.004830917874396135, 0.0, 0.2857142857142857
String,SIMPLE_NAME, line no: 69,Scanner,SIMPLE_NAME, line no: 44, 0.003071150026659077, insert, 0.004830917874396135, 0.0, 0.2857142857142857
String,SIMPLE_NAME, line no: 62,out,SIMPLE_NAME, line no: 56, 0.003015144306676899, insert, 0.2608695652173913, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 62,args,SIMPLE_NAME, line no: 50, 0.003015144306676899, insert, 0.2608695652173913, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 62,length,SIMPLE_NAME, line no: 50, 0.003015144306676899, insert, 0.2608695652173913, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 62,System,SIMPLE_NAME, line no: 53, 0.003015144306676899, insert, 0.09178743961352658, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 63,out,SIMPLE_NAME, line no: 56, 0.003015144306676899, insert, 0.2608695652173913, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 63,args,SIMPLE_NAME, line no: 50, 0.003015144306676899, insert, 0.2608695652173913, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 63,length,SIMPLE_NAME, line no: 50, 0.003015144306676899, insert, 0.2608695652173913, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 63,System,SIMPLE_NAME, line no: 53, 0.003015144306676899, insert, 0.09178743961352658, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 69,out,SIMPLE_NAME, line no: 56, 0.003015144306676899, insert, 0.2608695652173913, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 69,args,SIMPLE_NAME, line no: 50, 0.003015144306676899, insert, 0.2608695652173913, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 69,length,SIMPLE_NAME, line no: 50, 0.003015144306676899, insert, 0.2608695652173913, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 69,System,SIMPLE_NAME, line no: 53, 0.003015144306676899, insert, 0.09178743961352658, 0.0, 0.16666666666666666
output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 80,grade.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70, 0.002961843498554972, insert, 1.0, 0.0, 0.2641509433962264
output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 80,A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64, 0.002841768762127068, insert, 1.0, 0.0, 0.22641509433962265
output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 80,B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65, 0.002841768762127068, insert, 1.0, 0.0, 0.22641509433962265
output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 80,C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66, 0.002841768762127068, insert, 1.0, 0.0, 0.22641509433962265
