b.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,output+=(String.format("Student has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72, 0.004236934752819648, insert, 0.05027932960893855, 0.0, 0.22641509433962265
b.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,output+=(String.format("Student has an B grade\n")); ,EXPRESSION_STATEMENT, line no: 75, 0.004236934752819648, insert, 0.05027932960893855, 0.0, 0.22641509433962265
b.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 78, 0.004236934752819648, insert, 0.05027932960893855, 0.0, 0.22641509433962265
b.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,output+=(String.format("Student has an D grade\n")); ,EXPRESSION_STATEMENT, line no: 81, 0.004236934752819648, insert, 0.05027932960893855, 0.0, 0.22641509433962265
c.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,output+=(String.format("Student has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72, 0.004236934752819648, insert, 0.05027932960893855, 0.0, 0.22641509433962265
c.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,output+=(String.format("Student has an B grade\n")); ,EXPRESSION_STATEMENT, line no: 75, 0.004236934752819648, insert, 0.05027932960893855, 0.0, 0.22641509433962265
c.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 78, 0.004236934752819648, insert, 0.05027932960893855, 0.0, 0.22641509433962265
c.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,output+=(String.format("Student has an D grade\n")); ,EXPRESSION_STATEMENT, line no: 81, 0.004236934752819648, insert, 0.05027932960893855, 0.0, 0.22641509433962265
d.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,output+=(String.format("Student has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72, 0.004236934752819648, insert, 0.05027932960893855, 0.0, 0.22641509433962265
d.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,output+=(String.format("Student has an B grade\n")); ,EXPRESSION_STATEMENT, line no: 75, 0.004236934752819648, insert, 0.05027932960893855, 0.0, 0.22641509433962265
d.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 78, 0.004236934752819648, insert, 0.05027932960893855, 0.0, 0.22641509433962265
d.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,output+=(String.format("Student has an D grade\n")); ,EXPRESSION_STATEMENT, line no: 81, 0.004236934752819648, insert, 0.05027932960893855, 0.0, 0.22641509433962265
String,SIMPLE_NAME, line no: 62,println,SIMPLE_NAME, line no: 56, 0.0038915274525110582, insert, 0.2896174863387978, 0.0, 0.42857142857142855
String,SIMPLE_NAME, line no: 63,println,SIMPLE_NAME, line no: 56, 0.0038915274525110582, insert, 0.2896174863387978, 0.0, 0.42857142857142855
String,SIMPLE_NAME, line no: 69,println,SIMPLE_NAME, line no: 56, 0.0038915274525110582, insert, 0.2896174863387978, 0.0, 0.42857142857142855
nextFloat,SIMPLE_NAME, line no: 64,mainClass,SIMPLE_NAME, line no: 48, 0.0033249084249084245, insert, 0.2802197802197802, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 65,mainClass,SIMPLE_NAME, line no: 48, 0.0033249084249084245, insert, 0.2802197802197802, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 66,mainClass,SIMPLE_NAME, line no: 48, 0.0033249084249084245, insert, 0.2802197802197802, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 67,mainClass,SIMPLE_NAME, line no: 48, 0.0033249084249084245, insert, 0.2802197802197802, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 70,mainClass,SIMPLE_NAME, line no: 48, 0.0033249084249084245, insert, 0.2802197802197802, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 62,args,SIMPLE_NAME, line no: 50, 0.0033181420765027317, insert, 0.29508196721311475, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 62,length,SIMPLE_NAME, line no: 50, 0.0033181420765027317, insert, 0.29508196721311475, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 62,System,SIMPLE_NAME, line no: 53, 0.0033181420765027317, insert, 0.10382513661202186, 0.0, 0.3333333333333333
format,SIMPLE_NAME, line no: 62,out,SIMPLE_NAME, line no: 56, 0.0033181420765027317, insert, 0.29508196721311475, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 63,args,SIMPLE_NAME, line no: 50, 0.0033181420765027317, insert, 0.29508196721311475, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 63,length,SIMPLE_NAME, line no: 50, 0.0033181420765027317, insert, 0.29508196721311475, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 63,System,SIMPLE_NAME, line no: 53, 0.0033181420765027317, insert, 0.10382513661202186, 0.0, 0.3333333333333333
format,SIMPLE_NAME, line no: 63,out,SIMPLE_NAME, line no: 56, 0.0033181420765027317, insert, 0.29508196721311475, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 69,args,SIMPLE_NAME, line no: 50, 0.0033181420765027317, insert, 0.29508196721311475, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 69,length,SIMPLE_NAME, line no: 50, 0.0033181420765027317, insert, 0.29508196721311475, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 69,System,SIMPLE_NAME, line no: 53, 0.0033181420765027317, insert, 0.10382513661202186, 0.0, 0.3333333333333333
format,SIMPLE_NAME, line no: 69,out,SIMPLE_NAME, line no: 56, 0.0033181420765027317, insert, 0.29508196721311475, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 64,println,SIMPLE_NAME, line no: 56, 0.0033019780219780215, insert, 0.29120879120879123, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 65,println,SIMPLE_NAME, line no: 56, 0.0033019780219780215, insert, 0.29120879120879123, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 66,println,SIMPLE_NAME, line no: 56, 0.0033019780219780215, insert, 0.29120879120879123, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 67,println,SIMPLE_NAME, line no: 56, 0.0033019780219780215, insert, 0.29120879120879123, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 70,println,SIMPLE_NAME, line no: 56, 0.0033019780219780215, insert, 0.29120879120879123, 0.0, 0.3333333333333333
scanner,SIMPLE_NAME, line no: 64,args,SIMPLE_NAME, line no: 50, 0.003026813186813186, insert, 0.2967032967032967, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 64,System,SIMPLE_NAME, line no: 53, 0.003026813186813186, insert, 0.1043956043956044, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 65,args,SIMPLE_NAME, line no: 50, 0.003026813186813186, insert, 0.2967032967032967, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 65,System,SIMPLE_NAME, line no: 53, 0.003026813186813186, insert, 0.1043956043956044, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 66,args,SIMPLE_NAME, line no: 50, 0.003026813186813186, insert, 0.2967032967032967, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 66,System,SIMPLE_NAME, line no: 53, 0.003026813186813186, insert, 0.1043956043956044, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 67,args,SIMPLE_NAME, line no: 50, 0.003026813186813186, insert, 0.2967032967032967, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 67,System,SIMPLE_NAME, line no: 53, 0.003026813186813186, insert, 0.1043956043956044, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 70,args,SIMPLE_NAME, line no: 50, 0.003026813186813186, insert, 0.2967032967032967, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 70,System,SIMPLE_NAME, line no: 53, 0.003026813186813186, insert, 0.1043956043956044, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 64,println,SIMPLE_NAME, line no: 56, 0.0030038827838827836, insert, 0.29120879120879123, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 65,println,SIMPLE_NAME, line no: 56, 0.0030038827838827836, insert, 0.29120879120879123, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 66,println,SIMPLE_NAME, line no: 56, 0.0030038827838827836, insert, 0.29120879120879123, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 67,println,SIMPLE_NAME, line no: 56, 0.0030038827838827836, insert, 0.29120879120879123, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 70,println,SIMPLE_NAME, line no: 56, 0.0030038827838827836, insert, 0.29120879120879123, 0.0, 0.2857142857142857
format,SIMPLE_NAME, line no: 62,println,SIMPLE_NAME, line no: 56, 0.0029972417382253445, insert, 0.2896174863387978, 0.0, 0.2857142857142857
format,SIMPLE_NAME, line no: 63,println,SIMPLE_NAME, line no: 56, 0.0029972417382253445, insert, 0.2896174863387978, 0.0, 0.2857142857142857
format,SIMPLE_NAME, line no: 69,println,SIMPLE_NAME, line no: 56, 0.0029972417382253445, insert, 0.2896174863387978, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 64,mainClass,SIMPLE_NAME, line no: 48, 0.002629352869352869, insert, 0.2802197802197802, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 64,length,SIMPLE_NAME, line no: 50, 0.002629352869352869, insert, 0.2967032967032967, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 64,out,SIMPLE_NAME, line no: 56, 0.002629352869352869, insert, 0.2967032967032967, 0.0, 0.2222222222222222
scanner,SIMPLE_NAME, line no: 65,mainClass,SIMPLE_NAME, line no: 48, 0.002629352869352869, insert, 0.2802197802197802, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 65,length,SIMPLE_NAME, line no: 50, 0.002629352869352869, insert, 0.2967032967032967, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 65,out,SIMPLE_NAME, line no: 56, 0.002629352869352869, insert, 0.2967032967032967, 0.0, 0.2222222222222222
scanner,SIMPLE_NAME, line no: 66,mainClass,SIMPLE_NAME, line no: 48, 0.002629352869352869, insert, 0.2802197802197802, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 66,length,SIMPLE_NAME, line no: 50, 0.002629352869352869, insert, 0.2967032967032967, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 66,out,SIMPLE_NAME, line no: 56, 0.002629352869352869, insert, 0.2967032967032967, 0.0, 0.2222222222222222
scanner,SIMPLE_NAME, line no: 67,mainClass,SIMPLE_NAME, line no: 48, 0.002629352869352869, insert, 0.2802197802197802, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 67,length,SIMPLE_NAME, line no: 50, 0.002629352869352869, insert, 0.2967032967032967, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 67,out,SIMPLE_NAME, line no: 56, 0.002629352869352869, insert, 0.2967032967032967, 0.0, 0.2222222222222222
scanner,SIMPLE_NAME, line no: 70,mainClass,SIMPLE_NAME, line no: 48, 0.002629352869352869, insert, 0.2802197802197802, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 70,length,SIMPLE_NAME, line no: 50, 0.002629352869352869, insert, 0.2967032967032967, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 70,out,SIMPLE_NAME, line no: 56, 0.002629352869352869, insert, 0.2967032967032967, 0.0, 0.2222222222222222
String,SIMPLE_NAME, line no: 62,mainClass,SIMPLE_NAME, line no: 48, 0.0026225865209471766, insert, 0.2786885245901639, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 62,mainClass,SIMPLE_NAME, line no: 48, 0.0026225865209471766, insert, 0.2786885245901639, 0.0, 0.2222222222222222
String,SIMPLE_NAME, line no: 63,mainClass,SIMPLE_NAME, line no: 48, 0.0026225865209471766, insert, 0.2786885245901639, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 63,mainClass,SIMPLE_NAME, line no: 48, 0.0026225865209471766, insert, 0.2786885245901639, 0.0, 0.2222222222222222
String,SIMPLE_NAME, line no: 69,mainClass,SIMPLE_NAME, line no: 48, 0.0026225865209471766, insert, 0.2786885245901639, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 69,mainClass,SIMPLE_NAME, line no: 48, 0.0026225865209471766, insert, 0.2786885245901639, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 64,exec,SIMPLE_NAME, line no: 55, 0.0026064224664224664, insert, 0.29120879120879123, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 65,exec,SIMPLE_NAME, line no: 55, 0.0026064224664224664, insert, 0.29120879120879123, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 66,exec,SIMPLE_NAME, line no: 55, 0.0026064224664224664, insert, 0.29120879120879123, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 67,exec,SIMPLE_NAME, line no: 55, 0.0026064224664224664, insert, 0.29120879120879123, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 70,exec,SIMPLE_NAME, line no: 55, 0.0026064224664224664, insert, 0.29120879120879123, 0.0, 0.2222222222222222
String,SIMPLE_NAME, line no: 62,util,SIMPLE_NAME, line no: 44, 0.0025427686703096536, insert, 0.01092896174863388, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 63,util,SIMPLE_NAME, line no: 44, 0.0025427686703096536, insert, 0.01092896174863388, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 69,util,SIMPLE_NAME, line no: 44, 0.0025427686703096536, insert, 0.01092896174863388, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 62,in,SIMPLE_NAME, line no: 53, 0.0025199635701275043, insert, 0.10382513661202186, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 63,in,SIMPLE_NAME, line no: 53, 0.0025199635701275043, insert, 0.10382513661202186, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 69,in,SIMPLE_NAME, line no: 53, 0.0025199635701275043, insert, 0.10382513661202186, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 62,out,SIMPLE_NAME, line no: 56, 0.002274808743169399, insert, 0.29508196721311475, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 62,args,SIMPLE_NAME, line no: 50, 0.002274808743169399, insert, 0.29508196721311475, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 62,length,SIMPLE_NAME, line no: 50, 0.002274808743169399, insert, 0.29508196721311475, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 62,System,SIMPLE_NAME, line no: 53, 0.002274808743169399, insert, 0.10382513661202186, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 63,out,SIMPLE_NAME, line no: 56, 0.002274808743169399, insert, 0.29508196721311475, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 63,args,SIMPLE_NAME, line no: 50, 0.002274808743169399, insert, 0.29508196721311475, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 63,length,SIMPLE_NAME, line no: 50, 0.002274808743169399, insert, 0.29508196721311475, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 63,System,SIMPLE_NAME, line no: 53, 0.002274808743169399, insert, 0.10382513661202186, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 69,out,SIMPLE_NAME, line no: 56, 0.002274808743169399, insert, 0.29508196721311475, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 69,args,SIMPLE_NAME, line no: 50, 0.002274808743169399, insert, 0.29508196721311475, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 69,length,SIMPLE_NAME, line no: 50, 0.002274808743169399, insert, 0.29508196721311475, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 69,System,SIMPLE_NAME, line no: 53, 0.002274808743169399, insert, 0.10382513661202186, 0.0, 0.16666666666666666
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,grade_aaceaf4a_003,SIMPLE_NAME, line no: 48, 0.0022291985428051, insert, 0.2786885245901639, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 62,Scanner,SIMPLE_NAME, line no: 44, 0.002221868332032266, insert, 0.00546448087431694, 0.0, 0.2857142857142857
String,SIMPLE_NAME, line no: 63,Scanner,SIMPLE_NAME, line no: 44, 0.002221868332032266, insert, 0.00546448087431694, 0.0, 0.2857142857142857
String,SIMPLE_NAME, line no: 69,Scanner,SIMPLE_NAME, line no: 44, 0.002221868332032266, insert, 0.00546448087431694, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 64,length,SIMPLE_NAME, line no: 50, 0.0021325274725274724, insert, 0.2967032967032967, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 65,length,SIMPLE_NAME, line no: 50, 0.0021325274725274724, insert, 0.2967032967032967, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 66,length,SIMPLE_NAME, line no: 50, 0.0021325274725274724, insert, 0.2967032967032967, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 67,length,SIMPLE_NAME, line no: 50, 0.0021325274725274724, insert, 0.2967032967032967, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 70,length,SIMPLE_NAME, line no: 50, 0.0021325274725274724, insert, 0.2967032967032967, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 64,exec,SIMPLE_NAME, line no: 55, 0.0021095970695970694, insert, 0.29120879120879123, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 65,exec,SIMPLE_NAME, line no: 55, 0.0021095970695970694, insert, 0.29120879120879123, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 66,exec,SIMPLE_NAME, line no: 55, 0.0021095970695970694, insert, 0.29120879120879123, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 67,exec,SIMPLE_NAME, line no: 55, 0.0021095970695970694, insert, 0.29120879120879123, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 70,exec,SIMPLE_NAME, line no: 55, 0.0021095970695970694, insert, 0.29120879120879123, 0.0, 0.14285714285714285
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,mainClass,SIMPLE_NAME, line no: 48, 0.0019767135050741606, insert, 0.2786885245901639, 0.0, 0.11904761904761904
nextFloat,SIMPLE_NAME, line no: 64,args,SIMPLE_NAME, line no: 50, 0.0019337973137973138, insert, 0.2967032967032967, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 64,System,SIMPLE_NAME, line no: 53, 0.0019337973137973138, insert, 0.1043956043956044, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,args,SIMPLE_NAME, line no: 50, 0.0019337973137973138, insert, 0.2967032967032967, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,System,SIMPLE_NAME, line no: 53, 0.0019337973137973138, insert, 0.1043956043956044, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,args,SIMPLE_NAME, line no: 50, 0.0019337973137973138, insert, 0.2967032967032967, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,System,SIMPLE_NAME, line no: 53, 0.0019337973137973138, insert, 0.1043956043956044, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,args,SIMPLE_NAME, line no: 50, 0.0019337973137973138, insert, 0.2967032967032967, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,System,SIMPLE_NAME, line no: 53, 0.0019337973137973138, insert, 0.1043956043956044, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,args,SIMPLE_NAME, line no: 50, 0.0019337973137973138, insert, 0.2967032967032967, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,System,SIMPLE_NAME, line no: 53, 0.0019337973137973138, insert, 0.1043956043956044, 0.0, 0.1111111111111111
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,println,SIMPLE_NAME, line no: 56, 0.0019240988810824873, insert, 0.2896174863387978, 0.0, 0.11428571428571428
scanner,SIMPLE_NAME, line no: 64,grade_aaceaf4a_003,SIMPLE_NAME, line no: 48, 0.0018879365079365077, insert, 0.2802197802197802, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 64,grade_aaceaf4a_003,SIMPLE_NAME, line no: 48, 0.0018879365079365077, insert, 0.2802197802197802, 0.0, 0.1111111111111111
scanner,SIMPLE_NAME, line no: 65,grade_aaceaf4a_003,SIMPLE_NAME, line no: 48, 0.0018879365079365077, insert, 0.2802197802197802, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,grade_aaceaf4a_003,SIMPLE_NAME, line no: 48, 0.0018879365079365077, insert, 0.2802197802197802, 0.0, 0.1111111111111111
scanner,SIMPLE_NAME, line no: 66,grade_aaceaf4a_003,SIMPLE_NAME, line no: 48, 0.0018879365079365077, insert, 0.2802197802197802, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,grade_aaceaf4a_003,SIMPLE_NAME, line no: 48, 0.0018879365079365077, insert, 0.2802197802197802, 0.0, 0.1111111111111111
scanner,SIMPLE_NAME, line no: 67,grade_aaceaf4a_003,SIMPLE_NAME, line no: 48, 0.0018879365079365077, insert, 0.2802197802197802, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,grade_aaceaf4a_003,SIMPLE_NAME, line no: 48, 0.0018879365079365077, insert, 0.2802197802197802, 0.0, 0.1111111111111111
scanner,SIMPLE_NAME, line no: 70,grade_aaceaf4a_003,SIMPLE_NAME, line no: 48, 0.0018879365079365077, insert, 0.2802197802197802, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,grade_aaceaf4a_003,SIMPLE_NAME, line no: 48, 0.0018879365079365077, insert, 0.2802197802197802, 0.0, 0.1111111111111111
format,SIMPLE_NAME, line no: 62,grade_aaceaf4a_003,SIMPLE_NAME, line no: 48, 0.001881420765027322, insert, 0.2786885245901639, 0.0, 0.1111111111111111
format,SIMPLE_NAME, line no: 63,grade_aaceaf4a_003,SIMPLE_NAME, line no: 48, 0.001881420765027322, insert, 0.2786885245901639, 0.0, 0.1111111111111111
format,SIMPLE_NAME, line no: 69,grade_aaceaf4a_003,SIMPLE_NAME, line no: 48, 0.001881420765027322, insert, 0.2786885245901639, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 64,util,SIMPLE_NAME, line no: 44, 0.0018497191697191696, insert, 0.01098901098901099, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 65,util,SIMPLE_NAME, line no: 44, 0.0018497191697191696, insert, 0.01098901098901099, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 66,util,SIMPLE_NAME, line no: 44, 0.0018497191697191696, insert, 0.01098901098901099, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 67,util,SIMPLE_NAME, line no: 44, 0.0018497191697191696, insert, 0.01098901098901099, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 70,util,SIMPLE_NAME, line no: 44, 0.0018497191697191696, insert, 0.01098901098901099, 0.0, 0.2222222222222222
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,grade_aaceaf4a_003,SIMPLE_NAME, line no: 48, 0.0018379485428051, insert, 0.2786885245901639, 0.0, 0.10416666666666667
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,args,SIMPLE_NAME, line no: 50, 0.0018276658860265417, insert, 0.29508196721311475, 0.0, 0.09523809523809523
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,length,SIMPLE_NAME, line no: 50, 0.0018276658860265417, insert, 0.29508196721311475, 0.0, 0.09523809523809523
nextFloat,SIMPLE_NAME, line no: 64,Scanner,SIMPLE_NAME, line no: 44, 0.0018267887667887666, insert, 0.005494505494505495, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 65,Scanner,SIMPLE_NAME, line no: 44, 0.0018267887667887666, insert, 0.005494505494505495, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 66,Scanner,SIMPLE_NAME, line no: 44, 0.0018267887667887666, insert, 0.005494505494505495, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 67,Scanner,SIMPLE_NAME, line no: 44, 0.0018267887667887666, insert, 0.005494505494505495, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 70,Scanner,SIMPLE_NAME, line no: 44, 0.0018267887667887666, insert, 0.005494505494505495, 0.0, 0.2222222222222222
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,println,SIMPLE_NAME, line no: 56, 0.0018048607858443923, insert, 0.2896174863387978, 0.0, 0.09523809523809523
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,mainClass,SIMPLE_NAME, line no: 48, 0.0017680468384074942, insert, 0.2786885245901639, 0.0, 0.08571428571428572
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,length,SIMPLE_NAME, line no: 50, 0.0017680468384074942, insert, 0.29508196721311475, 0.0, 0.08571428571428572
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,mainClass,SIMPLE_NAME, line no: 48, 0.001753142076502732, insert, 0.2786885245901639, 0.0, 0.08333333333333333
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,System,SIMPLE_NAME, line no: 53, 0.001753142076502732, insert, 0.10382513661202186, 0.0, 0.08333333333333333
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,println,SIMPLE_NAME, line no: 56, 0.0017303369763205828, insert, 0.2896174863387978, 0.0, 0.08333333333333333
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,grade_aaceaf4a_003,SIMPLE_NAME, line no: 48, 0.0017224366380431953, insert, 0.2786885245901639, 0.0, 0.08571428571428572
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,System,SIMPLE_NAME, line no: 53, 0.0016786182669789225, insert, 0.10382513661202186, 0.0, 0.07142857142857142
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,exec,SIMPLE_NAME, line no: 55, 0.0016558131667967731, insert, 0.2896174863387978, 0.0, 0.07142857142857142
scanner,SIMPLE_NAME, line no: 64,c.value,QUALIFIED_NAME, line no: 66, 0.0016373626373626371, insert, 0.9945054945054945, 0.0, 0.42857142857142855
scanner,SIMPLE_NAME, line no: 65,c.value,QUALIFIED_NAME, line no: 66, 0.0016373626373626371, insert, 0.9945054945054945, 0.0, 0.42857142857142855
scanner,SIMPLE_NAME, line no: 66,c.value,QUALIFIED_NAME, line no: 66, 0.0016373626373626371, insert, 0.9945054945054945, 0.0, 0.42857142857142855
scanner,SIMPLE_NAME, line no: 67,c.value,QUALIFIED_NAME, line no: 66, 0.0016373626373626371, insert, 0.9945054945054945, 0.0, 0.42857142857142855
scanner,SIMPLE_NAME, line no: 70,c.value,QUALIFIED_NAME, line no: 66, 0.0016373626373626371, insert, 0.9945054945054945, 0.0, 0.42857142857142855
