nextFloat,SIMPLE_NAME, line no: 70,score,SIMPLE_NAME, line no: 61, 0.006853572697091817, insert, 0.9836956521739131, 0.0, 0.1111111111111111
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,mainClass.scanner=new java.util.Scanner(System.in); ,EXPRESSION_STATEMENT, line no: 53, 0.006850593152502463, insert, 0.08287292817679558, 0.0, 0.24193548387096775
"Thank you. Now enter student score (percent) > ",STRING_LITERAL, line no: 69,scanner,SIMPLE_NAME, line no: 51, 0.006773446970685023, insert, 0.08648648648648649, 0.0, 0.10204081632653061
"Thank you. Now enter student score (percent) > ",STRING_LITERAL, line no: 69,nextFloat,SIMPLE_NAME, line no: 64, 0.006773446970685023, insert, 0.9945945945945946, 0.0, 0.10204081632653061
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,format,SIMPLE_NAME, line no: 62, 0.006745125257489964, insert, 1.0, 0.0, 0.09523809523809523
"Thank you. Now enter student score (percent) > ",STRING_LITERAL, line no: 69,output,SIMPLE_NAME, line no: 49, 0.006741544351223921, insert, 0.2756756756756757, 0.0, 0.10204081632653061
"Thank you. Now enter student score (percent) > ",STRING_LITERAL, line no: 69,score,SIMPLE_NAME, line no: 61, 0.006741544351223921, insert, 0.9783783783783784, 0.0, 0.10204081632653061
A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,value=i; ,EXPRESSION_STATEMENT, line no: 7, 0.006698704042746828, insert, 0.022099447513812154, 0.0, 0.27586206896551724
B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,value=i; ,EXPRESSION_STATEMENT, line no: 7, 0.006698704042746828, insert, 0.022099447513812154, 0.0, 0.27586206896551724
C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,value=i; ,EXPRESSION_STATEMENT, line no: 7, 0.006698704042746828, insert, 0.022099447513812154, 0.0, 0.27586206896551724
D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,value=i; ,EXPRESSION_STATEMENT, line no: 7, 0.006698704042746828, insert, 0.022099447513812154, 0.0, 0.27586206896551724
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,String,SIMPLE_NAME, line no: 49, 0.006660811191771338, insert, 0.2756756756756757, 0.0, 0.08571428571428572
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,format,SIMPLE_NAME, line no: 62, 0.006660811191771338, insert, 1.0, 0.0, 0.08571428571428572
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,scanner,SIMPLE_NAME, line no: 51, 0.006628908572310238, insert, 0.08648648648648649, 0.0, 0.08571428571428572
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,score,SIMPLE_NAME, line no: 61, 0.006597005952849136, insert, 0.9783783783783784, 0.0, 0.08571428571428572
output+=(String.format("Thank you. Now enter student score (percent) > ")); ,EXPRESSION_STATEMENT, line no: 68,mainClass.scanner=new java.util.Scanner(args[0]); ,EXPRESSION_STATEMENT, line no: 51, 0.006563372408003951, insert, 0.0718232044198895, 0.0, 0.23684210526315788
score.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,output+=(String.format("Stdent has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72, 0.006527064390427758, insert, 0.049723756906077346, 0.0, 0.25
output+=(String.format("Stdent has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 80, 0.0065249999999999996, insert, 1.0, 1.0, 0.7833333333333333
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,output,SIMPLE_NAME, line no: 49, 0.0064705348542712, insert, 0.2756756756756757, 0.0, 0.07142857142857142
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,score,SIMPLE_NAME, line no: 61, 0.0064705348542712, insert, 0.9783783783783784, 0.0, 0.07142857142857142
"Thank you. Now enter student score (percent) > ",STRING_LITERAL, line no: 69,String,SIMPLE_NAME, line no: 49, 0.006444003594209161, insert, 0.2756756756756757, 0.0, 0.061224489795918366
"Thank you. Now enter student score (percent) > ",STRING_LITERAL, line no: 69,format,SIMPLE_NAME, line no: 62, 0.006444003594209161, insert, 1.0, 0.0, 0.061224489795918366
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,FloatObj,SIMPLE_NAME, line no: 60, 0.006406729615348997, insert, 0.9783783783783784, 0.0, 0.07142857142857142
score.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 80, 0.006397584413902199, insert, 0.06629834254143646, 0.0, 0.23333333333333334
"Thank you. Now enter student score (percent) > ",STRING_LITERAL, line no: 69,value,SIMPLE_NAME, line no: 7, 0.006380198355286959, insert, 0.032432432432432434, 0.0, 0.061224489795918366
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,output,SIMPLE_NAME, line no: 49, 0.006344063755693263, insert, 0.2756756756756757, 0.0, 0.05714285714285714
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,mainClass.scanner=new java.util.Scanner(args[0]); ,EXPRESSION_STATEMENT, line no: 51, 0.006308982039695921, insert, 0.0718232044198895, 0.0, 0.22580645161290322
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,FloatObj,SIMPLE_NAME, line no: 60, 0.0062802585167710595, insert, 0.9783783783783784, 0.0, 0.05714285714285714
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,value,SIMPLE_NAME, line no: 7, 0.006259749689974638, insert, 0.032432432432432434, 0.0, 0.047619047619047616
A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,output+=(String.format("Student has an D grade\n")); ,EXPRESSION_STATEMENT, line no: 78, 0.006238107375076102, insert, 0.06629834254143646, 0.0, 0.22641509433962265
B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,output+=(String.format("Student has an D grade\n")); ,EXPRESSION_STATEMENT, line no: 78, 0.006238107375076102, insert, 0.06629834254143646, 0.0, 0.22641509433962265
C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,output+=(String.format("Student has an D grade\n")); ,EXPRESSION_STATEMENT, line no: 78, 0.006238107375076102, insert, 0.06629834254143646, 0.0, 0.22641509433962265
D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,output+=(String.format("Student has an D grade\n")); ,EXPRESSION_STATEMENT, line no: 78, 0.006238107375076102, insert, 0.06629834254143646, 0.0, 0.22641509433962265
A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 76, 0.006153202472436391, insert, 0.06077348066298342, 0.0, 0.22641509433962265
B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 76, 0.006153202472436391, insert, 0.06077348066298342, 0.0, 0.22641509433962265
C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 76, 0.006153202472436391, insert, 0.06077348066298342, 0.0, 0.22641509433962265
D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 76, 0.006153202472436391, insert, 0.06077348066298342, 0.0, 0.22641509433962265
"Thank you. Now enter student score (percent) > ",STRING_LITERAL, line no: 69,FloatObj,SIMPLE_NAME, line no: 60, 0.006135720118396275, insert, 0.9783783783783784, 0.0, 0.04081632653061224
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,value,SIMPLE_NAME, line no: 7, 0.006091121558537389, insert, 0.032432432432432434, 0.0, 0.02857142857142857
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,A,SIMPLE_NAME, line no: 60, 0.006091121558537389, insert, 0.9783783783783784, 0.0, 0.02857142857142857
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,B,SIMPLE_NAME, line no: 60, 0.006091121558537389, insert, 0.9783783783783784, 0.0, 0.02857142857142857
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,C,SIMPLE_NAME, line no: 60, 0.006091121558537389, insert, 0.9783783783783784, 0.0, 0.02857142857142857
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,D,SIMPLE_NAME, line no: 61, 0.006091121558537389, insert, 0.9783783783783784, 0.0, 0.02857142857142857
A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,output+=(String.format("Student has an B grade\n")); ,EXPRESSION_STATEMENT, line no: 74, 0.006068297569796681, insert, 0.055248618784530384, 0.0, 0.22641509433962265
B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,output+=(String.format("Student has an B grade\n")); ,EXPRESSION_STATEMENT, line no: 74, 0.006068297569796681, insert, 0.055248618784530384, 0.0, 0.22641509433962265
C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,output+=(String.format("Student has an B grade\n")); ,EXPRESSION_STATEMENT, line no: 74, 0.006068297569796681, insert, 0.055248618784530384, 0.0, 0.22641509433962265
D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,output+=(String.format("Student has an B grade\n")); ,EXPRESSION_STATEMENT, line no: 74, 0.006068297569796681, insert, 0.055248618784530384, 0.0, 0.22641509433962265
score.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,value=i; ,EXPRESSION_STATEMENT, line no: 7, 0.005927905929754345, insert, 0.022099447513812154, 0.0, 0.24242424242424243
output+=(String.format("Stdent has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62, 0.005903225806451613, insert, 1.0, 1.0, 0.6451612903225806
A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,output+=(String.format("Stdent has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72, 0.005640461272478472, insert, 0.049723756906077346, 0.0, 0.21153846153846154
B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,output+=(String.format("Stdent has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72, 0.005640461272478472, insert, 0.049723756906077346, 0.0, 0.21153846153846154
C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,output+=(String.format("Stdent has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72, 0.005640461272478472, insert, 0.049723756906077346, 0.0, 0.21153846153846154
D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,output+=(String.format("Stdent has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72, 0.005640461272478472, insert, 0.049723756906077346, 0.0, 0.21153846153846154
A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 80, 0.005629195045012818, insert, 0.06629834254143646, 0.0, 0.2
B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 80, 0.005629195045012818, insert, 0.06629834254143646, 0.0, 0.2
C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 80, 0.005629195045012818, insert, 0.06629834254143646, 0.0, 0.2
D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 80, 0.005629195045012818, insert, 0.06629834254143646, 0.0, 0.2
output+=(String.format("Stdent has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63, 0.005608695652173913, insert, 1.0, 1.0, 0.5797101449275363
String,SIMPLE_NAME, line no: 62,println,SIMPLE_NAME, line no: 56, 0.005484971788776466, insert, 0.2864864864864865, 0.0, 0.42857142857142855
String,SIMPLE_NAME, line no: 63,println,SIMPLE_NAME, line no: 56, 0.005484971788776466, insert, 0.2864864864864865, 0.0, 0.42857142857142855
String,SIMPLE_NAME, line no: 69,println,SIMPLE_NAME, line no: 56, 0.005484971788776466, insert, 0.2864864864864865, 0.0, 0.42857142857142855
output+=(String.format("Stdent has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,output+=(String.format("Thank you. Now enter student score (percent) > ")); ,EXPRESSION_STATEMENT, line no: 68, 0.005368421052631579, insert, 1.0, 1.0, 0.5263157894736842
nextFloat,SIMPLE_NAME, line no: 64,mainClass,SIMPLE_NAME, line no: 48, 0.00468309647632795, insert, 0.27717391304347827, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 65,mainClass,SIMPLE_NAME, line no: 48, 0.00468309647632795, insert, 0.27717391304347827, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 66,mainClass,SIMPLE_NAME, line no: 48, 0.00468309647632795, insert, 0.27717391304347827, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 67,mainClass,SIMPLE_NAME, line no: 48, 0.00468309647632795, insert, 0.27717391304347827, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 70,mainClass,SIMPLE_NAME, line no: 48, 0.00468309647632795, insert, 0.27717391304347827, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 62,args,SIMPLE_NAME, line no: 50, 0.004673733751051322, insert, 0.2918918918918919, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 62,length,SIMPLE_NAME, line no: 50, 0.004673733751051322, insert, 0.2918918918918919, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 62,System,SIMPLE_NAME, line no: 53, 0.004673733751051322, insert, 0.10270270270270271, 0.0, 0.3333333333333333
format,SIMPLE_NAME, line no: 62,out,SIMPLE_NAME, line no: 56, 0.004673733751051322, insert, 0.2918918918918919, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 63,args,SIMPLE_NAME, line no: 50, 0.004673733751051322, insert, 0.2918918918918919, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 63,length,SIMPLE_NAME, line no: 50, 0.004673733751051322, insert, 0.2918918918918919, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 63,System,SIMPLE_NAME, line no: 53, 0.004673733751051322, insert, 0.10270270270270271, 0.0, 0.3333333333333333
format,SIMPLE_NAME, line no: 63,out,SIMPLE_NAME, line no: 56, 0.004673733751051322, insert, 0.2918918918918919, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 69,args,SIMPLE_NAME, line no: 50, 0.004673733751051322, insert, 0.2918918918918919, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 69,length,SIMPLE_NAME, line no: 50, 0.004673733751051322, insert, 0.2918918918918919, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 69,System,SIMPLE_NAME, line no: 53, 0.004673733751051322, insert, 0.10270270270270271, 0.0, 0.3333333333333333
format,SIMPLE_NAME, line no: 69,out,SIMPLE_NAME, line no: 56, 0.004673733751051322, insert, 0.2918918918918919, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 64,println,SIMPLE_NAME, line no: 56, 0.004651020473065429, insert, 0.28804347826086957, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 65,println,SIMPLE_NAME, line no: 56, 0.004651020473065429, insert, 0.28804347826086957, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 66,println,SIMPLE_NAME, line no: 56, 0.004651020473065429, insert, 0.28804347826086957, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 67,println,SIMPLE_NAME, line no: 56, 0.004651020473065429, insert, 0.28804347826086957, 0.0, 0.3333333333333333
nextFloat,SIMPLE_NAME, line no: 70,println,SIMPLE_NAME, line no: 56, 0.004651020473065429, insert, 0.28804347826086957, 0.0, 0.3333333333333333
scanner,SIMPLE_NAME, line no: 64,args,SIMPLE_NAME, line no: 50, 0.004261526147734827, insert, 0.29347826086956524, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 64,System,SIMPLE_NAME, line no: 53, 0.004261526147734827, insert, 0.10326086956521739, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 65,args,SIMPLE_NAME, line no: 50, 0.004261526147734827, insert, 0.29347826086956524, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 65,System,SIMPLE_NAME, line no: 53, 0.004261526147734827, insert, 0.10326086956521739, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 66,args,SIMPLE_NAME, line no: 50, 0.004261526147734827, insert, 0.29347826086956524, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 66,System,SIMPLE_NAME, line no: 53, 0.004261526147734827, insert, 0.10326086956521739, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 67,args,SIMPLE_NAME, line no: 50, 0.004261526147734827, insert, 0.29347826086956524, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 67,System,SIMPLE_NAME, line no: 53, 0.004261526147734827, insert, 0.10326086956521739, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 70,args,SIMPLE_NAME, line no: 50, 0.004261526147734827, insert, 0.29347826086956524, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 70,System,SIMPLE_NAME, line no: 53, 0.004261526147734827, insert, 0.10326086956521739, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 64,println,SIMPLE_NAME, line no: 56, 0.004229450144472306, insert, 0.28804347826086957, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 65,println,SIMPLE_NAME, line no: 56, 0.004229450144472306, insert, 0.28804347826086957, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 66,println,SIMPLE_NAME, line no: 56, 0.004229450144472306, insert, 0.28804347826086957, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 67,println,SIMPLE_NAME, line no: 56, 0.004229450144472306, insert, 0.28804347826086957, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 70,println,SIMPLE_NAME, line no: 56, 0.004229450144472306, insert, 0.28804347826086957, 0.0, 0.2857142857142857
format,SIMPLE_NAME, line no: 72,score.value,QUALIFIED_NAME, line no: 70, 0.004227272727272727, insert, 1.0, 0.0, 0.2727272727272727
format,SIMPLE_NAME, line no: 62,println,SIMPLE_NAME, line no: 56, 0.0042202608029970985, insert, 0.2864864864864865, 0.0, 0.2857142857142857
format,SIMPLE_NAME, line no: 63,println,SIMPLE_NAME, line no: 56, 0.0042202608029970985, insert, 0.2864864864864865, 0.0, 0.2857142857142857
format,SIMPLE_NAME, line no: 69,println,SIMPLE_NAME, line no: 56, 0.0042202608029970985, insert, 0.2864864864864865, 0.0, 0.2857142857142857
output+=(String.format("Stdent has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,score.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70, 0.004125, insert, 1.0, 0.0, 0.25
output+=(String.format("Stdent has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64, 0.003951923076923077, insert, 1.0, 0.0, 0.21153846153846154
output+=(String.format("Stdent has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65, 0.003951923076923077, insert, 1.0, 0.0, 0.21153846153846154
output+=(String.format("Stdent has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66, 0.003951923076923077, insert, 1.0, 0.0, 0.21153846153846154
output+=(String.format("Stdent has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67, 0.003951923076923077, insert, 1.0, 0.0, 0.21153846153846154
String,SIMPLE_NAME, line no: 72,System.in,QUALIFIED_NAME, line no: 53, 0.0038461538461538455, insert, 0.6153846153846154, 0.0, 0.4444444444444444
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,score.value,QUALIFIED_NAME, line no: 70, 0.0037199999999999998, insert, 1.0, 0.0, 0.16
scanner,SIMPLE_NAME, line no: 64,mainClass,SIMPLE_NAME, line no: 48, 0.0036994323762773304, insert, 0.27717391304347827, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 64,length,SIMPLE_NAME, line no: 50, 0.0036994323762773304, insert, 0.29347826086956524, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 64,out,SIMPLE_NAME, line no: 56, 0.0036994323762773304, insert, 0.29347826086956524, 0.0, 0.2222222222222222
scanner,SIMPLE_NAME, line no: 65,mainClass,SIMPLE_NAME, line no: 48, 0.0036994323762773304, insert, 0.27717391304347827, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 65,length,SIMPLE_NAME, line no: 50, 0.0036994323762773304, insert, 0.29347826086956524, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 65,out,SIMPLE_NAME, line no: 56, 0.0036994323762773304, insert, 0.29347826086956524, 0.0, 0.2222222222222222
scanner,SIMPLE_NAME, line no: 66,mainClass,SIMPLE_NAME, line no: 48, 0.0036994323762773304, insert, 0.27717391304347827, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 66,length,SIMPLE_NAME, line no: 50, 0.0036994323762773304, insert, 0.29347826086956524, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 66,out,SIMPLE_NAME, line no: 56, 0.0036994323762773304, insert, 0.29347826086956524, 0.0, 0.2222222222222222
scanner,SIMPLE_NAME, line no: 67,mainClass,SIMPLE_NAME, line no: 48, 0.0036994323762773304, insert, 0.27717391304347827, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 67,length,SIMPLE_NAME, line no: 50, 0.0036994323762773304, insert, 0.29347826086956524, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 67,out,SIMPLE_NAME, line no: 56, 0.0036994323762773304, insert, 0.29347826086956524, 0.0, 0.2222222222222222
scanner,SIMPLE_NAME, line no: 70,mainClass,SIMPLE_NAME, line no: 48, 0.0036994323762773304, insert, 0.27717391304347827, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 70,length,SIMPLE_NAME, line no: 50, 0.0036994323762773304, insert, 0.29347826086956524, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 70,out,SIMPLE_NAME, line no: 56, 0.0036994323762773304, insert, 0.29347826086956524, 0.0, 0.2222222222222222
String,SIMPLE_NAME, line no: 62,mainClass,SIMPLE_NAME, line no: 48, 0.003690069651000703, insert, 0.2756756756756757, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 62,mainClass,SIMPLE_NAME, line no: 48, 0.003690069651000703, insert, 0.2756756756756757, 0.0, 0.2222222222222222
String,SIMPLE_NAME, line no: 63,mainClass,SIMPLE_NAME, line no: 48, 0.003690069651000703, insert, 0.2756756756756757, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 63,mainClass,SIMPLE_NAME, line no: 48, 0.003690069651000703, insert, 0.2756756756756757, 0.0, 0.2222222222222222
String,SIMPLE_NAME, line no: 69,mainClass,SIMPLE_NAME, line no: 48, 0.003690069651000703, insert, 0.2756756756756757, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 69,mainClass,SIMPLE_NAME, line no: 48, 0.003690069651000703, insert, 0.2756756756756757, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 64,exec,SIMPLE_NAME, line no: 55, 0.00366735637301481, insert, 0.28804347826086957, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 65,exec,SIMPLE_NAME, line no: 55, 0.00366735637301481, insert, 0.28804347826086957, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 66,exec,SIMPLE_NAME, line no: 55, 0.00366735637301481, insert, 0.28804347826086957, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 67,exec,SIMPLE_NAME, line no: 55, 0.00366735637301481, insert, 0.28804347826086957, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 70,exec,SIMPLE_NAME, line no: 55, 0.00366735637301481, insert, 0.28804347826086957, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 72,A.value,QUALIFIED_NAME, line no: 64, 0.0036428571428571426, insert, 1.0, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 72,B.value,QUALIFIED_NAME, line no: 65, 0.0036428571428571426, insert, 1.0, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 72,C.value,QUALIFIED_NAME, line no: 66, 0.0036428571428571426, insert, 1.0, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 72,D.value,QUALIFIED_NAME, line no: 67, 0.0036428571428571426, insert, 1.0, 0.0, 0.14285714285714285
output+=(String.format("Stdent has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.0036314102564102557, insert, 0.7777777777777778, 1.0, 0.28846153846153844
String,SIMPLE_NAME, line no: 62,util,SIMPLE_NAME, line no: 44, 0.003589044689373882, insert, 0.010810810810810811, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 63,util,SIMPLE_NAME, line no: 44, 0.003589044689373882, insert, 0.010810810810810811, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 69,util,SIMPLE_NAME, line no: 44, 0.003589044689373882, insert, 0.010810810810810811, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 62,in,SIMPLE_NAME, line no: 53, 0.003557142069912781, insert, 0.10270270270270271, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 63,in,SIMPLE_NAME, line no: 53, 0.003557142069912781, insert, 0.10270270270270271, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 69,in,SIMPLE_NAME, line no: 53, 0.003557142069912781, insert, 0.10270270270270271, 0.0, 0.3333333333333333
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,A.value,QUALIFIED_NAME, line no: 64, 0.00354, insert, 1.0, 0.0, 0.12
String,SIMPLE_NAME, line no: 72,args.length,QUALIFIED_NAME, line no: 50, 0.0035349650349650345, insert, 0.7692307692307693, 0.0, 0.2727272727272727
String,SIMPLE_NAME, line no: 72,score.value,QUALIFIED_NAME, line no: 70, 0.0034090909090909094, insert, 1.0, 0.0, 0.09090909090909091
output+=(String.format("Stdent has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,mainClass.scanner=new java.util.Scanner(System.in); ,EXPRESSION_STATEMENT, line no: 53, 0.0033846153846153844, insert, 0.6666666666666666, 0.0, 0.3076923076923077
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,B.value,QUALIFIED_NAME, line no: 65, 0.00336, insert, 1.0, 0.0, 0.08
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,C.value,QUALIFIED_NAME, line no: 66, 0.00336, insert, 1.0, 0.0, 0.08
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,D.value,QUALIFIED_NAME, line no: 67, 0.00336, insert, 1.0, 0.0, 0.08
